person_id,person_name,election_id,ballot_paper_id,election_date,election_current,party_name,party_id,post_label,cancelled_poll,seats_contested,homepage_url
117228,Edward Peter Willett,parl.2024-07-04,parl.warrington-south.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,Warrington South,f,1,https://sites.google.com/view/edward-peter-willett-mp/home
28237,Louis William McMaster Adam,parl.2024-07-04,parl.warwick-and-leamington.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Warwick and Leamington,f,1,https://www.stratfordlibdems.org.uk/
116548,James Uffindell,parl.2024-07-04,parl.warwick-and-leamington.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Warwick and Leamington,f,1,https://www.jamesuffindell.uk/
3067,Sharon Hodgson,parl.2024-07-04,parl.washington-and-gateshead-south.2024-07-04,2024-07-04,f,Labour Party,PP53,Washington and Gateshead South,f,1,https://www.sharonhodgson.org/
5039,Dean Russell,parl.2024-07-04,parl.watford.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Watford,f,1,https://www.deanrussell.co.uk/
4459,Matt Turmaine,parl.2024-07-04,parl.watford.2024-07-04,2024-07-04,f,Labour Party,PP53,Watford,f,1,https://watfordlabour.org.uk
113693,Scott Huggins,parl.2024-07-04,parl.waveney-valley.2024-07-04,2024-07-04,f,Reform UK,PP7931,Waveney Valley,f,1,https://www.scotthuggins.com/
6531,John Orrell Howson,parl.2024-07-04,parl.weald-of-kent.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Weald of Kent,f,1,https://johnohowson.wordpress.com
101819,Katie Jane Lotte Lam,parl.2024-07-04,parl.weald-of-kent.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Weald of Kent,f,1,https://www.katieforkent.com
96024,Paul Mannion,parl.2024-07-04,parl.wellingborough-and-rushden.2024-07-04,2024-07-04,f,Green Party,PP63,Wellingborough and Rushden,f,1,https://northants.greenparty.org.uk/
116790,Joe Joseph,parl.2024-07-04,parl.wells-and-mendip-hills.2024-07-04,2024-07-04,f,Labour and Co-operative Party,joint-party:53-119,Wells and Mendip Hills,f,1,https://www.joe4labour.co.uk/
91072,Abi McGuire,parl.2024-07-04,parl.wells-and-mendip-hills.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,Wells and Mendip Hills,f,1,https://abimcguire.co.uk/
1699,Tessa Munt,parl.2024-07-04,parl.wells-and-mendip-hills.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Wells and Mendip Hills,f,1,http://www.tessamunt.co.uk/
2595,Grant Shapps,parl.2024-07-04,parl.welwyn-hatfield.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Welwyn Hatfield,f,1,https://www.grantshapps.com/
21276,Glen David Reynolds,parl.2024-07-04,parl.west-aberdeenshire-and-kincardine.2024-07-04,2024-07-04,f,Scottish National Party (SNP),PP102,West Aberdeenshire and Kincardine,f,1,https://www.glenreynolds.scot
42151,Edward Morello,parl.2024-07-04,parl.west-dorset.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,West Dorset,f,1,https://www.westdorsetlibdems.uk/meet-edward-morello/meet-edward
117579,Marcus Daniel Terence White,parl.2024-07-04,parl.west-dorset.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,West Dorset,f,1,https://www.everyoneisgod.co.uk/
6056,Martin Docherty-Hughes,parl.2024-07-04,parl.west-dunbartonshire.2024-07-04,2024-07-04,f,Scottish National Party (SNP),PP102,West Dunbartonshire,f,1,https://www.martindocherty.scot
108970,Sophia Naqvi,parl.2024-07-04,parl.west-ham-and-beckton.2024-07-04,2024-07-04,f,Newham Independents Party,PP17713,West Ham and Beckton,f,1,https://sophia4westhamandbeckton.org/
34346,Ashley Dalton,parl.2024-07-04,parl.west-lancashire.2024-07-04,2024-07-04,f,Labour Party,PP53,West Lancashire,f,1,https://www.ashleydalton.uk/
1316,Tim Farron,parl.2024-07-04,parl.westmorland-and-lonsdale.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Westmorland and Lonsdale,f,1,http://timfarron.co.uk/
114405,Pippa Smith,parl.2024-07-04,parl.westmorland-and-lonsdale.2024-07-04,2024-07-04,f,Labour Party,PP53,Westmorland and Lonsdale,f,1,https://pippasmith.org.uk
117240,Izzy Solabarrieta,parl.2024-07-04,parl.westmorland-and-lonsdale.2024-07-04,2024-07-04,f,Heritage Party,PP12550,Westmorland and Lonsdale,f,1,https://izzyincumbria.org/
92846,James Townley,parl.2024-07-04,parl.westmorland-and-lonsdale.2024-07-04,2024-07-04,f,Reform UK,PP7931,Westmorland and Lonsdale,f,1,https://westmorlandreformuk.org.uk/
115327,Dan Aldridge,parl.2024-07-04,parl.weston-super-mare.2024-07-04,2024-07-04,f,Labour Party,PP53,Weston-super-Mare,f,1,https://www.danielaldridge.co.uk/
53277,Patrick Keating,parl.2024-07-04,parl.weston-super-mare.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Weston-super-Mare,f,1,https://patrickkeating.4mp.org.uk/
1329,John Penrose,parl.2024-07-04,parl.weston-super-mare.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Weston-super-Mare,f,1,http://johnpenrose.org/
117040,Luke Thomas O'Brien,parl.2024-07-04,parl.west-suffolk.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,West Suffolk,f,1,https://luketobrien.uk/
115974,Nick Timothy,parl.2024-07-04,parl.west-suffolk.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,West Suffolk,f,1,https://nicktimothy.com/
1871,Thomas Buchanan,parl.2024-07-04,parl.west-tyrone.2024-07-04,2024-07-04,f,Democratic Unionist Party - D.U.P.,PP70,West Tyrone,f,1,https://www.mydup.com/who-we-are/thomas-buchanan
6365,Stephen Donnelly,parl.2024-07-04,parl.west-tyrone.2024-07-04,2024-07-04,f,Alliance - Alliance Party of Northern Ireland,PP103,West Tyrone,f,1,https://www.allianceparty.org/stephen_donnelly
1476,Harriett Baldwin,parl.2024-07-04,parl.west-worcestershire.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,West Worcestershire,f,1,http://www.harriettbaldwin.com/
83223,Christopher Hugh Edmondson,parl.2024-07-04,parl.west-worcestershire.2024-07-04,2024-07-04,f,Reform UK,PP7931,West Worcestershire,f,1,https://www.reformparty.uk/
25912,Natalie Maria McVey,parl.2024-07-04,parl.west-worcestershire.2024-07-04,2024-07-04,f,Green Party,PP63,West Worcestershire,f,1,https://malvernhills.greenparty.org.uk/
36617,John Philip Hall,parl.2024-07-04,parl.wetherby-and-easingwold.2024-07-04,2024-07-04,f,Yorkshire Party,PP2055,Wetherby and Easingwold,f,1,https://sites.google.com/view/johnhallypwetherbyeasingwold/home
4036,Alec Shelbrooke,parl.2024-07-04,parl.wetherby-and-easingwold.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Wetherby and Easingwold,f,1,http://www.wetherbyandeasingwold.co.uk
51628,Andrew Paul Johnson,parl.2024-07-04,parl.whitehaven-and-workington.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Whitehaven and Workington,f,1,https://www.andrew-johnson.co.uk/
4641,Jill Perry,parl.2024-07-04,parl.whitehaven-and-workington.2024-07-04,2024-07-04,f,Green Party,PP63,Whitehaven and Workington,f,1,https://northwest.greenparty.org.uk/people/jill-perry.html
53169,Sean Houlston,parl.2024-07-04,parl.widnes-and-halewood.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Widnes and Halewood,f,1,https://www.seanhoulston.uk
1495,Derek Twigg,parl.2024-07-04,parl.widnes-and-halewood.2024-07-04,2024-07-04,f,Labour Party,PP53,Widnes and Halewood,f,1,https://derektwigg.org/
2241,Lisa Nandy,parl.2024-07-04,parl.wigan.2024-07-04,2024-07-04,f,Labour Party,PP53,Wigan,f,1,https://lisanandy.laboursites.org/
48176,Rachel Brooks,parl.2024-07-04,parl.wimbledon.2024-07-04,2024-07-04,f,Green Party,PP63,Wimbledon,f,1,https://www.mertongreenparty.org.uk
114024,Danielle Dunfield-Prayero,parl.2024-07-04,parl.wimbledon.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Wimbledon,f,1,https://www.danielle4wimbledon.london
46264,Paul Kohler,parl.2024-07-04,parl.wimbledon.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Wimbledon,f,1,http://www.paulkohler.org/
117408,Amy Lynch,parl.2024-07-04,parl.wimbledon.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,Wimbledon,f,1,https://amylynchwimbledon.com/
44937,Eleanor Lesley Stringer,parl.2024-07-04,parl.wimbledon.2024-07-04,2024-07-04,f,Labour Party,PP53,Wimbledon,f,1,https://www.eleanorstringer.co.uk/
117474,Chris Barfoot,parl.2024-07-04,parl.winchester.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,Winchester,f,1,https://www.chrisbarfoot.biz
71552,Danny Chambers,parl.2024-07-04,parl.winchester.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Winchester,f,1,https://www.dannychambers.org.uk/
1730,Flick Drummond,parl.2024-07-04,parl.winchester.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Winchester,f,1,http://www.flickdrummond.com/
51697,David Buckley,parl.2024-07-04,parl.windsor.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,Windsor,f,1,https://www.davidbuckleywindsor.co.uk/
50927,Pavitar Kaur Mann,parl.2024-07-04,parl.windsor.2024-07-04,2024-07-04,f,Labour Party,PP53,Windsor,f,1,https://pavitarmann.co.uk
34489,Jack Rankin,parl.2024-07-04,parl.windsor.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Windsor,f,1,http://www.jackrankin.org.uk/
49821,Jenny Johnson,parl.2024-07-04,parl.wirral-west.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Wirral West,f,1,https://www.jennyjohnson.uk/
116737,Chelsey Jay,parl.2024-07-04,parl.witham.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,Witham,f,1,https://www.chelseyjay.co.uk
1326,Priti Patel,parl.2024-07-04,parl.witham.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Witham,f,1,https://www.pritipatelmp.com/
34132,Robert Courts,parl.2024-07-04,parl.witney.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Witney,f,1,https://www.robertcourts.co.uk/
87377,Charlie Maynard,parl.2024-07-04,parl.witney.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Witney,f,1,https://www.charliemaynard.org/
48043,Antonio Weiss,parl.2024-07-04,parl.witney.2024-07-04,2024-07-04,f,Labour Party,PP53,Witney,f,1,https://www.antonioweiss.com/
116369,Nataly Suzana Anderson,parl.2024-07-04,parl.woking.2024-07-04,2024-07-04,f,Green Party,PP63,Woking,f,1,https://about.me/natalyandersonmarinovic
2546,Jonathan Lord,parl.2024-07-04,parl.woking.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Woking,f,1,http://www.jonathanlord.co.uk/
116370,Colin Wright,parl.2024-07-04,parl.wokingham.2024-07-04,2024-07-04,f,Reform UK,PP7931,Wokingham,f,1,https://www.reformparty.uk/wokingham-constituency
115657,Sureena Brackenridge,parl.2024-07-04,parl.wolverhampton-north-east.2024-07-04,2024-07-04,f,Labour Party,PP53,Wolverhampton North East,f,1,https://www.sureenabrackenridge.com/
39909,Jane Stevenson,parl.2024-07-04,parl.wolverhampton-north-east.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Wolverhampton North East,f,1,https://www.janestevenson.com/
2796,Pat McFadden,parl.2024-07-04,parl.wolverhampton-south-east.2024-07-04,2024-07-04,f,Labour Party,PP53,Wolverhampton South East,f,1,http://www.patmcfadden.com/
116557,Mike Newton,parl.2024-07-04,parl.wolverhampton-west.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Wolverhampton West,f,1,https://www.mikenewton.uk/
53120,Marc Bayliss,parl.2024-07-04,parl.worcester.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Worcester,f,1,https://www.marcbayliss.uk/
1642,Peter Bottomley,parl.2024-07-04,parl.worthing-west.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Worthing West,f,1,https://www.sirpeterbottomley.com/
31906,Beccy Cooper,parl.2024-07-04,parl.worthing-west.2024-07-04,2024-07-04,f,Labour Party,PP53,Worthing West,f,1,https://www.worthingwestlabour.org.uk/news/2019/11/06/councillor-beccy-cooper-is-labours-general-election-prospective-candidate/
77259,Paul Ashton,parl.2024-07-04,parl.wrexham.2024-07-04,2024-07-04,f,Abolish The Welsh Assembly Party,PP12653,Wrexham,f,1,https://www.abolishthewelshassembly.co.uk/
29813,Sarah Atherton,parl.2024-07-04,parl.wrexham.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Wrexham,f,1,https://www.sarahatherton.org.uk/
73522,Becca Martin,parl.2024-07-04,parl.wrexham.2024-07-04,2024-07-04,f,Plaid Cymru - The Party of Wales,PP77,Wrexham,f,1,https://www.partyof.wales/manifesto
116502,Tim Morgan,parl.2024-07-04,parl.wrexham.2024-07-04,2024-07-04,f,Green Party,PP63,Wrexham,f,1,https://newales.greenparty.org.uk/
1481,Steve Baker,parl.2024-07-04,parl.wycombe.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Wycombe,f,1,http://www.stevebaker.info/
72424,Ed Gemmell,parl.2024-07-04,parl.wycombe.2024-07-04,2024-07-04,f,Climate Party,PP12958,Wycombe,f,1,https://www.climatecrisiscampaign.com/
1207,Mark Garnier,parl.2024-07-04,parl.wyre-forest.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Wyre Forest,f,1,https://www.markgarnier.co.uk/
81878,Vicki Smith,parl.2024-07-04,parl.wyre-forest.2024-07-04,2024-07-04,f,Labour Party,PP53,Wyre Forest,f,1,https://www.wyreforestlabour.co.uk/
5544,Mike Kane,parl.2024-07-04,parl.wythenshawe-and-sale-east.2024-07-04,2024-07-04,f,Labour Party,PP53,Wythenshawe and Sale East,f,1,http://www.mikekane.org
13723,Simon Lepori,parl.2024-07-04,parl.wythenshawe-and-sale-east.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Wythenshawe and Sale East,f,1,https://www.simonlepori.org/
116200,Hilary Salt,parl.2024-07-04,parl.wythenshawe-and-sale-east.2024-07-04,2024-07-04,f,Social Democratic Party,PP243,Wythenshawe and Sale East,f,1,https://sdp.org.uk/
4251,Marcus Fysh,parl.2024-07-04,parl.yeovil.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Yeovil,f,1,https://www.marcusfysh.org.uk/
116747,Rebecca Montacute,parl.2024-07-04,parl.yeovil.2024-07-04,2024-07-04,f,Labour Party,PP53,Yeovil,f,1,https://www.voterebecca.co.uk/
34587,Virginia Crosbie,parl.2024-07-04,parl.ynys-mon.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,Ynys Môn,f,1,https://www.virginiacrosbie.co.uk/
17372,Ieuan Môn Williams,parl.2024-07-04,parl.ynys-mon.2024-07-04,2024-07-04,f,Labour Party,PP53,Ynys Môn,f,1,https://www.ieuan4mon.cymru/
93497,Sam Andrew Wood,parl.2024-07-04,parl.ynys-mon.2024-07-04,2024-07-04,f,Libertarian Party,PP684,Ynys Môn,f,1,https://app.a4marketingsolutions.com/v2/preview/tiDYrDK4vlLtTIEzJsPR
30507,Richard William Hudson,parl.2024-07-04,parl.york-central.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,York Central,f,1,https://www.richardhudson.org.uk/
117800,Ruairi Kendall,parl.2024-07-04,parl.york-central.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,York Central,f,1,https://www.electoralprogressparty.org/
117801,Alasdair Lord,parl.2024-07-04,parl.york-central.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,York Central,f,1,https://www.alasdairlord.co.uk/york-central-2024/
6364,Rachael Maskell,parl.2024-07-04,parl.york-central.2024-07-04,2024-07-04,f,Labour and Co-operative Party,joint-party:53-119,York Central,f,1,http://www.rachaelmaskell.com/
117803,Leo Otis Mayne,parl.2024-07-04,parl.york-central.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,York Central,f,1,https://themaynelads.com/my-politics/
117284,Keith Andrew Hayden,parl.2024-07-04,parl.york-outer.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,York Outer,f,1,https://votelife.co.uk/
34649,Andrew Hollyer,parl.2024-07-04,parl.york-outer.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,York Outer,f,1,https://www.derbysdaleslibdem.org/
4113,Julian Sturdy,parl.2024-07-04,parl.york-outer.2024-07-04,2024-07-04,f,Conservative and Unionist Party,PP52,York Outer,f,1,https://www.juliansturdy.co.uk/
117964,Rob Robinson,local.wychavon.2024-08-29,local.wychavon.badsey-aldington.by.2024-08-29,2024-08-29,f,Independent,ynmp-party:2,Badsey & Aldington,f,1,https://www.robertrobinson.co.uk
117960,Craig Haydon Reeves,local.wychavon.2024-08-29,local.wychavon.harvington-norton.by.2024-08-29,2024-08-29,f,Independent,ynmp-party:2,Harvington & Norton,f,1,https://www.craigreeves.co.uk/
117982,David Mark Simcox,local.cheshire-east.2024-09-05,local.cheshire-east.crewe-west.by.2024-09-05,2024-09-05,f,Conservative and Unionist Party,PP52,Crewe West,f,1,https://crewewest.co.uk/
4570,Christopher Arthur Gallacher,local.redcar-and-cleveland.2024-09-05,local.redcar-and-cleveland.longbeck.by.2024-09-05,2024-09-05,f,Reform UK,PP7931,Longbeck,f,1,http://www.ukip-redcar.org.uk/
117380,Jonathan Shlomo Aibi,local.gateshead.2024-09-12,local.gateshead.bridges.by.2024-09-12,2024-09-12,f,Liberal Democrats,PP90,Bridges,f,1,https://jonathanaibi.co.uk/
97020,Samuel Bradford,local.stockton-on-tees.2024-09-19,local.stockton-on-tees.fairfield.by.2024-09-19,2024-09-19,f,Green Party,PP63,Fairfield,f,2,https://stocktonhartlepool.greenparty.org.uk
74472,Tina McCaffery,local.highland.2024-09-26,local.highland.cromarty-firth.by.2024-09-26,2024-09-26,f,Independent,ynmp-party:2,Cromarty Firth,f,2,https://tinamccaffery.net/tina-mccaffery
8237,Richard McCready,local.dundee-city.2024-10-03,local.dundee-city.strathmartine.by.2024-10-03,2024-10-03,f,Labour and Co-operative Party,joint-party:53-119,Strathmartine,f,1,http://richardmccready.scot/
116901,Pedro Da Conceicao,local.ealing.2024-10-10,local.ealing.northolt-mandeville.by.2024-10-10,2024-10-10,f,Liberal Democrats,PP90,Northolt Mandeville,f,1,https://www.pedrodaconceicao.com/
38538,David Stephen Dresser,local.leeds.2024-10-10,local.leeds.farnley-wortley.by.2024-10-10,2024-10-10,f,Reform UK,PP7931,Farnley & Wortley,f,1,https://reformuk.org.uk/leedseast/
80484,Adrian Watts,local.north-northamptonshire.2024-10-10,local.north-northamptonshire.burton-and-broughton.by.2024-10-10,2024-10-10,f,Green Party,PP63,Burton and Broughton,f,1,https://www.ketteringgreenparty.org/
4386,Andrew Douglas Pope,local.southampton.2024-10-10,local.southampton.shirley.by.2024-10-10,2024-10-10,f,Independent,ynmp-party:2,Shirley,f,1,https://somerinds.blogspot.com/
118087,Henry Lloyd,local.suffolk.2024-10-10,local.suffolk.hoxne-and-eye.by.2024-10-10,2024-10-10,f,Conservative and Unionist Party,PP52,Hoxne and Eye,f,1,https://www.henryjameslloyd.com
20385,Tom McLaughlin,local.falkirk.2024-10-17,local.falkirk.falkirk-south.by.2024-10-17,2024-10-17,f,Scottish Green Party,PP130,Falkirk South,f,1,http://falkirk.scottishgreens.org.uk
118167,Scott Borrows,local.calderdale.2024-10-24,local.calderdale.calder.by.2024-10-24,2024-10-24,f,Independent,ynmp-party:2,Calder,f,1,https://www.scottborrows.com/
87755,Robin Burnham,local.crawley.2024-10-24,local.crawley.northgate-west-green.by.2024-10-24,2024-10-24,f,Trade Unionist and Socialist Coalition,PP804,Northgate & West Green,f,1,https://www.socialistparty.org.uk/
37513,Edd Stonham,local.south-cambridgeshire.2024-10-24,local.south-cambridgeshire.histon-impington.by.2024-10-24,2024-10-24,f,Independent,ynmp-party:2,Histon & Impington,f,1,http://www.local-cllr.co.uk/
79325,Sam Goggin,local.surrey-heath.2024-10-24,local.surrey-heath.old-dean.by.2024-10-24,2024-10-24,f,Reform UK,PP7931,Old Dean,f,1,https://www.reformparty.uk/surrey-heath-constituency
85593,Neil Alexander,local.moray.2024-11-07,local.moray.elgin-city-south.by.2024-11-07,2024-11-07,f,Liberal Democrats,PP90,Elgin City South,f,1,https://neilalexmoray.mycouncillor.org.uk/
13115,Laura Mitchell,local.moray.2024-11-07,local.moray.elgin-city-south.by.2024-11-07,2024-11-07,f,Scottish National Party (SNP),PP102,Elgin City South,f,1,https://www.lauramitchell.scot/
22347,Stephen McNamara,local.east-ayrshire.2024-11-14,local.east-ayrshire.kilmarnock-west-and-crosshouse.by.2024-11-14,2024-11-14,f,Independent,ynmp-party:2,Kilmarnock West and Crosshouse,f,1,https://www.stephenmcnamara.org/
118138,Nathan Lumb,local.highland.2024-11-21,local.highland.fort-william-and-ardnamurchan.by.2024-11-21,2024-11-21,f,Scottish Libertarian Party,PP15208,Fort William and Ardnamurchan,f,1,https://scottishlibertarians.com
118279,Jackson Caines,local.islington.2024-11-28,local.islington.junction.by.2024-11-28,2024-11-28,f,Independent,ynmp-party:2,Junction,f,1,https://jackson4junction.org/
29405,Edward Massey,local.chelmsford.2024-12-12,local.chelmsford.south-hanningfield-stock-and-margaretting.by.2024-12-12,2024-12-12,f,Green Party,PP63,"South Hanningfield, Stock and Margaretting",f,1,https://www.voteedwardmassey.co.uk/
29405,Edward Massey,local.essex.2024-12-12,local.essex.stock.by.2024-12-12,2024-12-12,f,Green Party,PP63,Stock,f,1,https://www.voteedwardmassey.co.uk/
50679,Timothy Russell Hailes,local.city-of-london-alder.2024-12-19,local.city-of-london-alder.bassishaw.2024-12-19,2024-12-19,f,Independent,ynmp-party:2,Bassishaw,f,1,https://timhailes.co.uk/
